Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
286,24.9994,0.62,60.0,462.54,536.79,1266.27,1058.78,7.05,9.03,174.58,1915.74,8034.93,0.94,36.88,164.23,2028.65,7890.28,10.964,0.02,308,1915,84.93,14.3,8.5109,2
287,42.0075,0.8408,100.0,445.0,549.5,1352.35,1130.41,3.91,5.72,138.82,2212.38,8356.43,1.02,42.38,130.63,2388.51,8110.12,9.3651,0.02,333,2212,100.0,10.6,6.3126,2
288,42.0016,0.8406,100.0,445.0,550.17,1359.34,1142.09,3.91,5.72,138.6,2212.39,8343.74,1.02,42.27,130.06,2388.41,8111.46,9.3791,0.02,332,2212,100.0,10.59,6.2226,2
289,42.0046,0.8407,100.0,445.0,549.96,1364.27,1134.63,3.91,5.72,138.13,2212.35,8354.96,1.02,42.24,130.94,2388.52,8112.95,9.3862,0.02,332,2212,100.0,10.76,6.2847,2
290,20.0055,0.7012,100.0,491.19,607.27,1494.32,1260.31,9.35,13.66,334.02,2324.17,8756.24,1.07,44.67,314.59,2388.33,8081.65,9.2437,0.02,368,2324,100.0,24.5,14.6253,2
291,41.9983,0.84,100.0,445.0,549.99,1356.28,1128.58,3.91,5.72,138.42,2212.31,8353.2,1.02,42.41,131.0,2388.4,8106.98,9.3885,0.02,331,2212,100.0,10.46,6.2266,2
292,35.0004,0.8408,100.0,449.44,555.96,1370.8,1135.45,5.48,8.0,194.99,2223.39,8378.98,1.02,42.28,183.37,2388.48,8098.07,9.3477,0.02,335,2223,100.0,14.92,8.9216,2
293,42.004,0.8416,100.0,445.0,550.11,1357.1,1134.75,3.91,5.72,138.7,2212.36,8357.14,1.02,42.08,130.25,2388.45,8113.62,9.3861,0.02,332,2212,100.0,10.57,6.3363,2
294,25.0077,0.6219,60.0,462.54,537.39,1265.62,1059.23,7.05,9.03,175.57,1915.76,8040.5,0.94,36.84,163.94,2028.74,7896.09,10.9367,0.02,308,1915,84.93,13.89,8.5412,2
295,20.0052,0.7009,100.0,491.19,607.9,1497.68,1259.62,9.35,13.66,334.35,2324.19,8758.6,1.07,44.72,314.29,2388.35,8081.87,9.2551,0.03,367,2324,100.0,24.41,14.5771,2
296,42.0009,0.84,100.0,445.0,550.06,1361.61,1126.42,3.91,5.72,138.37,2212.43,8357.57,1.02,42.61,130.49,2388.56,8114.77,9.3493,0.02,333,2212,100.0,10.51,6.4203,2
297,24.9993,0.621,60.0,462.54,537.26,1266.5,1059.7,7.05,9.03,175.77,1915.78,8032.97,0.94,37.01,164.36,2028.67,7893.63,10.9493,0.02,308,1915,84.93,14.32,8.5372,2
298,10.006,0.25,100.0,489.05,604.98,1511.61,1313.53,10.52,15.5,394.42,2318.99,8812.02,1.26,45.72,370.99,2388.24,8161.74,8.7049,0.03,371,2319,100.0,28.38,17.0522,2
299,41.9982,0.84,100.0,445.0,550.19,1362.82,1133.6,3.91,5.72,139.15,2212.38,8358.43,1.02,42.44,129.69,2388.55,8112.43,9.3698,0.02,332,2212,100.0,10.56,6.3991,2
300,10.0017,0.2503,100.0,489.05,605.49,1509.55,1317.96,10.52,15.5,393.58,2319.02,8812.18,1.26,45.62,370.78,2388.3,8159.09,8.7211,0.03,373,2319,100.0,28.39,17.0049,2
301,0.0001,0.0001,100.0,518.67,643.36,1598.17,1421.22,14.62,21.61,552.18,2388.15,9095.71,1.3,47.7,521.1,2388.18,8163.67,8.4941,0.03,395,2388,100.0,38.75,23.1639,2
302,25.0051,0.6205,60.0,462.54,537.99,1265.98,1061.09,7.05,9.03,175.48,1915.76,8032.28,0.94,36.98,164.46,2028.75,7897.75,10.9555,0.02,309,1915,84.93,14.0,8.6009,2
303,25.0026,0.62,60.0,462.54,536.96,1273.48,1053.66,7.05,9.03,175.15,1915.82,8031.16,0.94,36.97,164.75,2028.75,7903.97,10.949,0.02,309,1915,84.93,14.36,8.4944,2
304,42.0021,0.8413,100.0,445.0,549.8,1364.4,1140.6,3.91,5.72,138.77,2212.43,8359.43,1.02,42.55,130.44,2388.5,8115.06,9.3982,0.02,333,2212,100.0,10.43,6.3315,2
305,10.0074,0.2516,100.0,489.05,605.01,1504.17,1321.96,10.52,15.5,393.57,2319.05,8817.66,1.26,45.66,370.31,2388.29,8154.11,8.7067,0.03,370,2319,100.0,28.3,17.0926,2
306,10.0076,0.2516,100.0,489.05,605.32,1502.22,1318.28,10.52,15.5,393.87,2319.12,8820.97,1.26,45.82,370.86,2388.28,8161.5,8.7314,0.03,372,2319,100.0,28.36,17.0203,2
307,0.0027,0.0,100.0,518.67,642.64,1593.96,1428.27,14.62,21.61,552.62,2388.16,9098.34,1.3,47.93,520.05,2388.15,8169.88,8.4843,0.03,395,2388,100.0,38.55,23.304,2
308,10.0007,0.2507,100.0,489.05,605.49,1503.2,1317.62,10.52,15.5,393.32,2319.05,8815.68,1.26,45.73,370.96,2388.29,8168.3,8.6936,0.03,373,2319,100.0,28.21,16.9665,2
309,25.0027,0.6216,60.0,462.54,537.07,1268.06,1050.14,7.05,9.03,175.32,1915.79,8040.08,0.94,36.9,164.57,2028.73,7899.18,10.9807,0.02,308,1915,84.93,14.12,8.4819,2
310,42.0043,0.84,100.0,445.0,550.53,1359.91,1133.18,3.91,5.72,138.46,2212.45,8361.13,1.02,42.44,130.7,2388.54,8115.15,9.4149,0.02,334,2212,100.0,10.55,6.3421,2
311,0.0018,0.0,100.0,518.67,643.97,1598.16,1421.99,14.62,21.61,552.11,2388.17,9093.08,1.3,47.97,520.52,2388.13,8166.19,8.4942,0.03,395,2388,100.0,38.54,23.3303,2
312,9.9985,0.2506,100.0,489.05,606.34,1509.64,1317.33,10.52,15.5,393.78,2319.09,8819.66,1.26,45.65,371.11,2388.25,8158.05,8.7028,0.03,372,2319,100.0,28.41,17.0425,2
313,35.0062,0.8416,100.0,449.44,556.34,1367.08,1140.46,5.48,8.0,194.22,2223.6,8389.25,1.02,42.36,182.56,2388.68,8101.21,9.3784,0.02,336,2223,100.0,14.77,8.8988,2
314,0.0024,0.0,100.0,518.67,642.96,1603.95,1421.49,14.62,21.61,552.47,2388.14,9101.29,1.3,47.79,520.53,2388.11,8168.81,8.4874,0.03,394,2388,100.0,38.51,23.0816,2
315,0.0006,0.0004,100.0,518.67,643.58,1594.55,1428.75,14.62,21.61,551.97,2388.13,9093.34,1.3,47.91,520.14,2388.15,8172.57,8.4802,0.03,397,2388,100.0,38.64,23.1532,2
316,35.001,0.841,100.0,449.44,556.72,1373.71,1139.87,5.48,8.0,194.68,2223.57,8387.24,1.02,42.17,182.86,2388.68,8105.14,9.3893,0.02,335,2223,100.0,14.75,8.7719,2
317,42.0007,0.84,100.0,445.0,550.17,1363.42,1140.1,3.91,5.72,139.45,2212.52,8363.1,1.02,42.48,130.61,2388.63,8114.06,9.4064,0.02,331,2212,100.0,10.49,6.3709,2
318,20.0038,0.7003,100.0,491.19,607.88,1496.28,1257.72,9.35,13.66,333.21,2324.3,8762.76,1.07,44.6,314.8,2388.4,8086.15,9.294,0.03,367,2324,100.0,24.39,14.5895,2
319,20.0068,0.7,100.0,491.19,608.37,1488.29,1265.52,9.35,13.66,334.06,2324.29,8766.59,1.08,44.64,314.76,2388.44,8089.53,9.2692,0.03,368,2324,100.0,24.19,14.5964,2
320,10.0028,0.25,100.0,489.05,605.07,1505.96,1318.5,10.52,15.5,393.27,2319.07,8823.59,1.26,45.76,370.58,2388.3,8164.81,8.7042,0.03,370,2319,100.0,28.38,16.9899,2
321,35.0012,0.84,100.0,449.44,556.12,1369.97,1137.03,5.48,8.0,194.13,2223.62,8387.33,1.02,42.34,182.85,2388.71,8098.71,9.3932,0.02,335,2223,100.0,14.69,8.8307,2
322,35.0065,0.8404,100.0,449.44,556.18,1372.18,1145.38,5.48,8.01,193.8,2223.58,8386.72,1.02,42.33,182.65,2388.72,8099.53,9.4055,0.02,335,2223,100.0,14.66,8.8878,2
323,42.0044,0.84,100.0,445.0,550.44,1362.11,1140.52,3.91,5.72,138.69,2212.53,8355.09,1.02,42.57,130.45,2388.63,8118.13,9.3912,0.02,331,2212,100.0,10.43,6.2865,2
324,25.0025,0.6208,60.0,462.54,537.62,1279.43,1058.5,7.05,9.03,174.83,1915.92,8042.68,0.94,37.22,163.96,2028.9,7903.82,10.9904,0.02,308,1915,84.93,14.24,8.4985,2
325,19.9989,0.7011,100.0,491.19,607.93,1490.32,1262.32,9.35,13.66,333.32,2324.35,8765.36,1.07,44.74,314.13,2388.49,8096.63,9.2733,0.03,368,2324,100.0,24.25,14.66,2
326,42.0005,0.8415,100.0,445.0,549.73,1361.13,1140.18,3.91,5.72,138.27,2212.62,8365.71,1.02,42.62,129.95,2388.71,8127.21,9.4231,0.02,334,2212,100.0,10.45,6.3629,2
327,0.0026,0.0007,100.0,518.67,642.53,1598.35,1425.57,14.62,21.61,552.75,2388.18,9105.14,1.3,48.11,519.72,2388.17,8169.0,8.4993,0.03,394,2388,100.0,38.45,23.1512,2
328,42.0064,0.84,100.0,445.0,550.51,1364.44,1141.72,3.91,5.72,138.55,2212.56,8370.92,1.02,42.56,130.26,2388.69,8119.18,9.4345,0.02,332,2212,100.0,10.52,6.2737,2
329,20.0075,0.702,100.0,491.19,608.64,1496.95,1266.2,9.35,13.66,332.88,2324.33,8768.91,1.08,44.88,314.27,2388.52,8100.01,9.2942,0.03,367,2324,100.0,24.37,14.5023,2
330,41.9981,0.84,100.0,445.0,550.27,1369.12,1137.98,3.91,5.72,138.51,2212.52,8362.55,1.02,42.59,130.62,2388.64,8120.23,9.4153,0.02,334,2212,100.0,10.46,6.2915,2
331,24.9997,0.6201,60.0,462.54,537.29,1263.37,1061.08,7.05,9.03,175.57,1916.03,8044.62,0.94,37.13,163.92,2028.88,7910.18,10.9918,0.02,308,1915,84.93,14.27,8.4512,2
332,19.999,0.7,100.0,491.19,608.37,1508.1,1267.07,9.35,13.66,333.69,2324.4,8765.43,1.07,44.85,314.13,2388.55,8099.62,9.3198,0.03,367,2324,100.0,24.24,14.5094,2
333,42.0021,0.8417,100.0,445.0,550.29,1362.33,1142.69,3.91,5.72,138.04,2212.59,8365.14,1.02,42.6,130.05,2388.65,8125.08,9.4305,0.02,334,2212,100.0,10.47,6.3749,2
334,25.0032,0.62,60.0,462.54,536.92,1271.56,1057.45,7.05,9.03,175.59,1916.08,8054.69,0.94,37.0,163.95,2028.94,7907.92,10.9994,0.02,309,1915,84.93,14.32,8.5395,2
335,0.0017,0.0,100.0,518.67,643.6,1592.16,1421.3,14.62,21.61,551.73,2388.18,9113.27,1.3,48.01,519.45,2388.16,8177.08,8.5158,0.03,395,2388,100.0,38.48,23.1337,2
336,34.9989,0.8406,100.0,449.44,556.47,1372.71,1147.41,5.48,8.01,193.61,2223.67,8398.37,1.02,42.42,182.14,2388.87,8106.53,9.3927,0.02,336,2223,100.0,14.8,8.9167,2
337,25.0037,0.621,60.0,462.54,537.0,1271.39,1058.06,7.05,9.03,174.74,1916.04,8049.11,0.94,37.27,163.87,2028.96,7913.7,10.9948,0.02,310,1915,84.93,14.18,8.3876,2
338,35.0009,0.8416,100.0,449.44,556.42,1376.96,1151.32,5.48,8.01,193.63,2223.75,8402.22,1.02,42.48,182.97,2388.93,8108.97,9.415,0.02,337,2223,100.0,14.86,8.7659,2
339,35.0051,0.84,100.0,449.44,556.36,1372.26,1146.28,5.48,8.01,193.93,2223.77,8395.83,1.02,42.48,182.44,2388.91,8106.03,9.436,0.02,338,2223,100.0,14.79,8.819,2
340,0.0025,0.0007,100.0,518.67,644.04,1606.73,1435.1,14.62,21.61,551.35,2388.19,9110.97,1.3,48.19,520.52,2388.21,8180.22,8.4973,0.03,398,2388,100.0,38.54,23.071,2
341,25.0054,0.62,60.0,462.54,537.82,1274.28,1064.09,7.05,9.03,175.13,1915.99,8049.99,0.94,37.3,164.3,2028.99,7912.23,10.9802,0.02,309,1915,84.93,14.1,8.5132,2
342,35.0056,0.84,100.0,449.44,556.46,1377.57,1147.14,5.48,8.0,193.87,2223.75,8400.28,1.02,42.48,182.5,2388.86,8108.77,9.4297,0.02,335,2223,100.0,14.81,8.831,2
343,10.006,0.251,100.0,489.05,606.42,1516.15,1333.3,10.52,15.5,392.69,2319.16,8834.85,1.26,46.08,370.37,2388.34,8179.26,8.7188,0.03,373,2319,100.0,28.34,16.9155,2
344,41.9992,0.84,100.0,445.0,550.43,1367.74,1140.6,3.91,5.72,138.33,2212.68,8386.36,1.02,42.65,129.94,2388.79,8125.76,9.4548,0.02,334,2212,100.0,10.55,6.1648,2
1,0.0027,0.0006,100.0,518.67,642.08,1582.99,1397.72,14.62,21.61,554.0,2388.02,9060.33,1.3,47.12,522.56,2388.04,8146.03,8.4317,0.03,391,2388,100.0,39.02,23.4652,0
2,20.001,0.7,100.0,491.19,606.88,1482.47,1248.92,9.35,13.65,335.37,2323.95,8724.36,1.08,43.95,315.6,2388.07,8069.36,9.1724,0.02,363,2324,100.0,24.51,14.775,0
3,25.0046,0.62,60.0,462.54,536.85,1259.87,1035.07,7.05,9.02,175.8,1915.41,8013.76,0.94,36.66,164.86,2028.27,7870.91,10.8794,0.02,305,1915,84.93,14.42,8.6401,0
4,42.0027,0.84,100.0,445.0,549.17,1340.15,1112.94,3.91,5.71,139.19,2212.04,8321.75,1.02,42.04,130.97,2388.1,8086.7,9.3401,0.02,330,2212,100.0,10.69,6.3572,0
5,41.998,0.84,100.0,445.0,549.55,1351.54,1118.81,3.91,5.71,139.5,2212.01,8316.89,1.02,41.77,130.6,2388.01,8092.45,9.3344,0.02,330,2212,100.0,10.67,6.4189,0
6,41.9985,0.84,100.0,445.0,549.74,1339.76,1116.58,3.91,5.71,139.12,2212.0,8324.35,1.02,41.92,131.2,2388.08,8085.7,9.3225,0.02,330,2212,100.0,10.6,6.3583,0
7,42.0058,0.8416,100.0,445.0,549.53,1352.33,1123.8,3.91,5.72,139.01,2211.95,8323.76,1.02,41.79,130.27,2388.12,8086.71,9.3286,0.02,329,2212,100.0,10.74,6.4266,0
8,25.0,0.6219,60.0,462.54,536.88,1253.98,1032.02,7.05,9.03,175.77,1915.39,8013.59,0.94,36.54,164.6,2028.32,7872.92,10.8525,0.02,306,1915,84.93,14.37,8.5663,0
9,24.9985,0.62,60.0,462.54,536.28,1254.97,1042.13,7.05,9.03,175.71,1915.4,8015.97,0.94,36.46,164.52,2028.33,7870.71,10.8623,0.02,306,1915,84.93,14.36,8.5521,0
10,25.0006,0.62,60.0,462.54,536.48,1255.72,1038.42,7.05,9.03,175.87,1915.37,8015.32,0.94,36.5,164.47,2028.25,7874.19,10.8586,0.02,306,1915,84.93,14.42,8.5107,0
11,35.003,0.84,100.0,449.44,555.55,1366.17,1120.78,5.48,8.0,195.01,2222.98,8340.07,1.02,41.59,183.12,2388.09,8066.49,9.2528,0.02,332,2223,100.0,14.92,8.9267,0
12,20.0013,0.7,100.0,491.19,607.21,1484.22,1237.21,9.35,13.65,335.08,2323.94,8720.54,1.08,44.08,315.3,2388.05,8064.62,9.1933,0.02,364,2324,100.0,24.65,14.8287,0
13,0.0028,0.0,100.0,518.67,642.15,1587.48,1401.16,14.62,21.6,554.73,2388.03,9062.84,1.3,47.19,522.22,2387.94,8139.52,8.3902,0.03,390,2388,100.0,38.93,23.459,0
14,35.0019,0.8413,100.0,449.44,555.15,1363.06,1120.32,5.48,8.0,195.09,2223.04,8345.94,1.02,41.7,183.09,2388.04,8078.51,9.2769,0.02,332,2223,100.0,14.87,9.039,0
15,25.0002,0.62,60.0,462.54,537.1,1258.28,1038.61,7.05,9.03,176.17,1915.38,8006.62,0.94,36.64,164.88,2028.28,7879.64,10.8068,0.02,305,1915,84.93,14.21,8.5274,0
16,42.004,0.8401,100.0,445.0,549.34,1347.86,1115.62,3.91,5.72,139.34,2212.02,8323.52,1.02,41.77,131.09,2388.1,8091.95,9.3119,0.02,329,2212,100.0,10.59,6.447,0
17,35.0021,0.84,100.0,449.44,555.34,1357.63,1122.22,5.48,8.0,195.63,2222.96,8347.92,1.02,41.89,183.73,2388.08,8070.93,9.2733,0.02,332,2223,100.0,15.09,8.9435,0
18,35.0009,0.8414,100.0,449.44,555.13,1356.48,1122.51,5.48,8.0,195.03,2223.03,8351.9,1.03,41.84,183.56,2388.07,8070.61,9.2785,0.02,332,2223,100.0,14.86,8.8841,0
19,0.0027,0.0006,100.0,518.67,642.33,1583.84,1399.11,14.62,21.61,555.35,2388.01,9066.91,1.3,47.28,522.25,2387.96,8147.23,8.3813,0.03,392,2388,100.0,39.18,23.4033,0
20,35.0019,0.84,100.0,449.44,555.33,1363.43,1114.18,5.48,8.0,194.65,2223.06,8352.15,1.02,41.7,182.92,2388.1,8074.0,9.2909,0.02,332,2223,100.0,15.0,8.9312,0
21,0.0002,0.0013,100.0,518.67,642.34,1581.0,1395.55,14.62,21.61,554.71,2388.0,9052.8,1.3,47.1,522.07,2388.02,8145.4,8.3696,0.03,393,2388,100.0,39.11,23.3559,0
22,0.0025,0.0019,100.0,518.67,641.88,1585.26,1397.3,14.62,21.61,554.78,2388.02,9064.98,1.3,47.1,522.45,2388.0,8150.83,8.3756,0.03,392,2388,100.0,38.97,23.3622,0
23,42.0017,0.8417,100.0,445.0,548.84,1343.29,1126.97,3.91,5.71,138.79,2212.05,8321.04,1.02,41.9,130.48,2388.05,8091.81,9.3432,0.02,328,2212,100.0,10.8,6.3734,0
24,24.9999,0.62,60.0,462.54,536.93,1253.11,1045.43,7.05,9.03,175.54,1915.42,8011.73,0.94,36.52,164.59,2028.27,7876.46,10.8393,0.02,306,1915,84.93,14.39,8.6134,0
25,10.0015,0.25,100.0,489.05,604.02,1497.27,1299.23,10.52,15.49,395.25,2318.81,8777.7,1.26,45.16,372.52,2388.05,8136.56,8.5861,0.03,368,2319,100.0,28.48,17.113,0
26,42.0005,0.8401,100.0,445.0,549.08,1343.27,1120.59,3.91,5.71,138.92,2212.05,8333.77,1.02,41.81,130.65,2388.09,8088.3,9.3362,0.02,329,2212,100.0,10.62,6.4112,0
27,34.9991,0.8402,100.0,449.44,555.78,1364.27,1122.18,5.48,8.0,194.15,2223.02,8346.45,1.02,41.69,183.25,2388.12,8070.62,9.2486,0.02,332,2223,100.0,15.01,8.899,0
28,35.0008,0.84,100.0,449.44,555.83,1359.34,1123.8,5.48,8.0,194.85,2223.03,8349.56,1.03,41.69,183.03,2388.13,8067.13,9.2502,0.02,333,2223,100.0,14.91,8.9018,0
29,20.0044,0.7006,100.0,491.19,606.92,1477.67,1238.94,9.35,13.65,335.65,2323.96,8723.75,1.08,44.22,314.99,2388.05,8064.15,9.1976,0.02,364,2324,100.0,24.56,14.8174,0
30,19.9999,0.7005,100.0,491.19,607.18,1481.64,1248.67,9.35,13.65,335.35,2323.96,8724.5,1.08,44.1,315.42,2388.03,8062.79,9.2104,0.02,365,2324,100.0,24.45,14.7229,0
31,42.0028,0.8411,100.0,445.0,549.38,1357.27,1120.55,3.91,5.72,138.79,2212.06,8324.22,1.02,41.75,130.74,2388.01,8089.01,9.3128,0.02,330,2212,100.0,10.75,6.3454,0
32,42.0059,0.84,100.0,445.0,548.7,1350.42,1121.94,3.91,5.71,138.81,2212.04,8326.21,1.02,41.71,130.54,2388.17,8084.24,9.3042,0.02,329,2212,100.0,10.75,6.3385,0
33,0.0022,0.0011,100.0,518.67,642.44,1582.59,1404.76,14.62,21.61,554.29,2388.03,9060.78,1.3,47.02,522.82,2387.97,8143.83,8.4385,0.03,391,2388,100.0,38.97,23.3984,0
34,42.0055,0.8418,100.0,445.0,549.06,1351.01,1119.28,3.91,5.71,138.85,2212.03,8327.09,1.02,41.89,131.07,2388.1,8083.45,9.3501,0.02,331,2212,100.0,10.42,6.3581,0
35,20.0015,0.7,100.0,491.19,606.9,1470.6,1240.02,9.35,13.66,334.99,2323.93,8725.43,1.08,44.24,315.79,2388.04,8060.76,9.1989,0.02,364,2324,100.0,24.56,14.855,0
36,42.0055,0.8409,100.0,445.0,549.46,1348.11,1118.87,3.91,5.72,138.14,2212.05,8323.51,1.02,41.93,130.77,2388.08,8090.74,9.3129,0.02,330,2212,100.0,10.51,6.4784,0
37,10.0,0.25,100.0,489.05,604.54,1494.0,1298.65,10.52,15.49,395.29,2318.84,8782.93,1.26,45.24,372.26,2388.01,8143.76,8.5978,0.03,368,2319,100.0,28.78,17.2397,0
38,41.9984,0.8407,100.0,445.0,549.51,1346.94,1121.65,3.91,5.72,138.9,2212.01,8317.85,1.02,41.81,130.07,2388.07,8087.13,9.3091,0.02,331,2212,100.0,10.63,6.257,0
39,9.9996,0.25,100.0,489.05,604.61,1496.63,1301.29,10.52,15.49,395.04,2318.85,8778.55,1.26,45.04,371.75,2388.02,8133.64,8.6067,0.03,368,2319,100.0,28.88,17.3069,0
40,42.0023,0.8412,100.0,445.0,548.92,1346.48,1112.11,3.91,5.71,139.15,2211.99,8318.07,1.02,41.83,130.53,2388.1,8087.44,9.2935,0.02,329,2212,100.0,10.66,6.3865,0
41,20.0028,0.7007,100.0,491.19,607.24,1475.0,1235.48,9.35,13.65,335.48,2323.96,8718.6,1.08,44.02,315.69,2388.04,8067.7,9.2024,0.02,364,2324,100.0,24.68,14.6661,0
42,0.0008,0.0,100.0,518.67,642.31,1583.28,1406.94,14.62,21.61,554.38,2388.02,9052.69,1.3,47.37,522.51,2387.96,8143.28,8.3894,0.03,391,2388,100.0,38.99,23.4079,0
43,42.0029,0.841,100.0,445.0,549.72,1351.44,1118.89,3.91,5.71,138.15,2212.0,8327.63,1.02,41.95,131.57,2388.12,8087.22,9.3544,0.02,328,2212,100.0,10.84,6.3958,0
44,9.9983,0.25,100.0,489.05,604.49,1501.3,1301.37,10.52,15.49,395.47,2318.86,8789.3,1.26,45.26,372.53,2388.05,8137.89,8.6251,0.03,368,2319,100.0,28.87,17.2294,0
45,10.0046,0.25,100.0,489.05,604.74,1490.14,1301.63,10.52,15.49,395.11,2318.86,8780.29,1.26,45.25,372.14,2388.04,8132.53,8.5715,0.03,370,2319,100.0,28.62,17.2236,0
46,42.0002,0.8417,100.0,445.0,549.07,1347.23,1119.08,3.91,5.72,138.92,2212.02,8320.65,1.02,41.87,130.65,2388.09,8086.1,9.3269,0.02,330,2212,100.0,10.6,6.4053,0
47,42.001,0.8419,100.0,445.0,549.01,1347.79,1117.88,3.91,5.71,138.92,2212.0,8317.49,1.02,42.01,130.43,2388.16,8093.15,9.362,0.02,329,2212,100.0,10.67,6.4211,0
48,20.0064,0.7002,100.0,491.19,607.63,1473.88,1241.91,9.35,13.65,334.66,2324.0,8719.27,1.08,44.26,315.44,2388.02,8063.76,9.1718,0.02,365,2324,100.0,24.48,14.8,0
49,35.0005,0.841,100.0,449.44,555.12,1359.83,1123.4,5.48,8.0,195.13,2223.01,8355.1,1.02,41.7,183.06,2388.12,8073.66,9.2911,0.02,333,2223,100.0,14.89,8.8872,0
50,0.0023,0.0008,100.0,518.67,642.21,1585.56,1400.35,14.62,21.61,554.04,2388.0,9048.46,1.3,47.29,522.28,2388.08,8136.77,8.4404,0.03,394,2388,100.0,39.14,23.4026,0
51,20.0067,0.7005,100.0,491.19,606.86,1478.61,1242.12,9.35,13.65,334.77,2323.97,8729.11,1.08,44.08,315.62,2388.06,8068.15,9.2084,0.02,363,2324,100.0,24.42,14.7359,0
52,0.0019,0.0,100.0,518.67,642.16,1580.78,1396.56,14.62,21.61,554.41,2387.99,9050.88,1.3,47.4,522.28,2388.07,8140.35,8.4007,0.03,391,2388,100.0,38.86,23.4225,0
53,34.9999,0.8409,100.0,449.44,555.98,1359.0,1121.8,5.48,8.0,194.65,2223.09,8357.33,1.02,41.65,183.3,2388.12,8074.6,9.2661,0.02,335,2223,100.0,14.83,8.9581,0
54,0.0011,0.0,100.0,518.67,642.14,1587.92,1399.83,14.62,21.61,554.22,2388.03,9061.0,1.3,47.16,522.15,2388.03,8141.66,8.4242,0.03,392,2388,100.0,39.05,23.3981,0
55,10.0032,0.25,100.0,489.05,604.87,1496.13,1302.53,10.52,15.49,394.49,2318.84,8782.96,1.26,45.41,371.73,2388.04,8139.94,8.6843,0.03,368,2319,100.0,28.78,17.1473,0
56,35.0014,0.84,100.0,449.44,555.25,1366.13,1121.03,5.48,8.0,194.76,2223.06,8351.55,1.03,41.58,183.18,2388.12,8072.04,9.292,0.02,334,2223,100.0,14.92,8.8705,0
57,20.0011,0.7004,100.0,491.19,606.69,1477.43,1247.08,9.35,13.65,335.04,2323.93,8732.56,1.08,44.2,315.4,2388.08,8066.38,9.1864,0.02,365,2324,100.0,24.39,14.7871,0
58,0.0001,0.002,100.0,518.67,642.11,1590.61,1398.05,14.62,21.61,553.99,2388.07,9054.21,1.3,47.25,522.41,2388.02,8138.83,8.4016,0.03,392,2388,100.0,38.96,23.5154,0
59,20.0077,0.7,100.0,491.19,607.43,1481.52,1242.43,9.35,13.65,334.6,2323.86,8719.91,1.08,44.19,314.92,2388.07,8068.24,9.2161,0.02,365,2324,100.0,24.56,14.5677,0
60,25.008,0.62,60.0,462.54,536.37,1259.26,1042.59,7.05,9.03,175.04,1915.38,8013.7,0.94,36.62,164.7,2028.3,7874.19,10.8621,0.02,308,1915,84.93,14.26,8.5629,0
61,10.0047,0.25,100.0,489.05,604.28,1496.0,1305.08,10.52,15.49,394.93,2318.9,8786.98,1.26,45.38,372.1,2388.03,8132.28,8.6168,0.03,369,2319,100.0,28.61,17.1136,0
62,10.0051,0.25,100.0,489.05,604.41,1497.6,1300.44,10.52,15.49,394.68,2318.85,8775.55,1.26,45.22,371.98,2388.01,8133.38,8.6065,0.03,370,2319,100.0,28.61,17.2855,0
63,0.0012,0.0008,100.0,518.67,642.59,1587.22,1398.83,14.62,21.6,553.54,2387.97,9060.8,1.3,47.29,522.32,2387.98,8147.9,8.3907,0.03,392,2388,100.0,38.87,23.3016,0
64,20.0074,0.7,100.0,491.19,606.72,1484.29,1247.43,9.35,13.65,334.81,2323.93,8730.42,1.08,44.26,315.34,2388.1,8069.56,9.1813,0.02,364,2324,100.0,24.53,14.7889,0
65,42.0006,0.84,100.0,445.0,549.16,1356.53,1120.43,3.91,5.72,138.83,2212.09,8327.95,1.02,41.9,130.91,2388.17,8089.9,9.3156,0.02,331,2212,100.0,10.73,6.4025,0
66,25.0028,0.62,60.0,462.54,536.8,1264.17,1040.22,7.05,9.03,176.3,1915.42,8008.41,0.94,36.32,164.4,2028.32,7873.4,10.8594,0.02,305,1915,84.93,14.53,8.6076,0
67,35.0025,0.84,100.0,449.44,555.56,1358.3,1132.35,5.48,8.0,194.56,2223.01,8350.61,1.02,41.76,182.98,2388.16,8074.96,9.2977,0.02,333,2223,100.0,14.98,8.9486,0
68,34.9996,0.8405,100.0,449.44,555.1,1361.09,1135.19,5.48,8.0,195.18,2223.04,8356.61,1.02,41.8,183.71,2388.18,8075.59,9.3047,0.02,334,2223,100.0,14.93,8.866,0
69,35.0049,0.84,100.0,449.44,555.34,1359.52,1119.61,5.48,8.0,194.77,2223.04,8361.35,1.02,41.74,183.15,2388.11,8077.02,9.3108,0.02,334,2223,100.0,14.91,8.8268,0
70,10.0049,0.2515,100.0,489.05,604.67,1493.04,1305.59,10.52,15.49,394.2,2318.9,8787.24,1.26,45.3,371.71,2388.03,8137.04,8.6233,0.03,370,2319,100.0,28.73,17.1558,0
